"css-9pa8cd src","css-175oi2r href 2","css-1jxf684 2","css-1jxf684 3","css-1jxf684 4","css-146c3p1 href 2","r-4qtqp9 src","css-1jxf684 5","css-9pa8cd src 2","css-1jxf684 7","css-146c3p1 2","css-1jxf684 8","css-1jxf684 9","css-1jxf684 10","css-175oi2r href 4","css-1jxf684 11","css-175oi2r href 5","css-1jxf684 12","css-1jxf684 href","css-1jxf684 14","css-175oi2r href 6","css-1jxf684 15","r-4qtqp9 src 2","r-4qtqp9 src 3","r-4qtqp9 src 4","css-1jxf684 16","css-1jxf684 href 2","css-1jxf684 21","css-1jxf684 href 3","css-9pa8cd src 3","css-146c3p1 3"
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1968231139358969996","https://abs-0.twimg.com/emoji/v2/svg/1f9f5.svg","Being cheap with your prices doesn’t save you—it drains you.

- Clients who never respect your time
- Stress that follows you home
- A business that never sees its full potential

Stop undervaluing yourself. Charge what you’re worth.","","","","","1","4","https://x.com/Shubhampawar484/status/1968231139358969996/analytics","104","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1968172605187428367","","Most startups don’t fail because of bad products… they fail because even their founders’ moms don’t know the product exists.","","","","5","1","1","https://x.com/Shubhampawar484/status/1968172605187428367/analytics","106","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1968171581005500588","https://abs-0.twimg.com/emoji/v2/svg/1f937-200d-2642-fe0f.svg","LinkedIn & Naukri aren’t job platforms, they’re just modern-day resume donation drives. Apply all you want, your CV is just getting collected for their museum","","","","","1","2","https://x.com/Shubhampawar484/status/1968171581005500588/analytics","114","","","","","","","https://abs-0.twimg.com/emoji/v2/svg/1f4c4.svg","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967962150447747321","","Sales isn’t about pushing a product.  
It’s about solving a problem,  
building trust,  
and creating a “yes” that feels obvious.","","","","","1","2","https://x.com/Shubhampawar484/status/1967962150447747321/analytics","108","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967938846638903528","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 352 (5 hrs session)

- Built CRM panels for B2B segment  
- Integrated Stripe for billing, split payments, and refunds  
- Implemented ability to manage payouts through Stripe Connect  
- Explored workflows for handling multi-party transactions  
- Polished UI/UX for","https://pbs.twimg.com/ext_tw_video_thumb/1967938640505344000/pu/img/IJev5HIycrNhLxQM?format=jpg&name=tiny","0:06","802 KB","Load video","1","10","https://x.com/Shubhampawar484/status/1967938846638903528/analytics","181","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967870922595111106","https://abs-0.twimg.com/emoji/v2/svg/2705.svg","Idea: Simple, yet powerful SaaS  
Validation: Tested with real users","","","","","1","6","https://x.com/Shubhampawar484/status/1967870922595111106/analytics","122","","","","Tech: React, Node, PostgreSQL, Cloud  
Growth: Content-driven & organic","","Mindset: Build, ship, learn, repeat","https://abs-0.twimg.com/emoji/v2/svg/1f680.svg","https://abs-0.twimg.com/emoji/v2/svg/1f525.svg","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967870448814924161","https://abs-0.twimg.com/emoji/v2/svg/2728.svg","Got my first remote job after years of rejections.

- Kept learning daily
- Built small projects
- Shared my progress online
- Engaged with the community

Persistence + showing your work = opportunities you can’t apply for","","","","8","2","1","https://x.com/Shubhampawar484/status/1967870448814924161/analytics","149","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967558602370978180","","How DB Sharding works:

- A database shard = a smaller, independent slice of your big database
- Each shard stores only part of the data (e.g., users 1–100k, 100k–200k)
- Queries go to the right shard instead of the full DB
- Reduces load, speeds up requests, and improves","https://pbs.twimg.com/media/G04sHOvXcAA_wVO?format=jpg&name=tiny","Load image","","7","1","1","https://x.com/Shubhampawar484/status/1967558602370978180/analytics","204","https://x.com/Shubhampawar484/status/1967558602370978180/photo/1","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967558602370978180","","How DB Sharding works:

- A database shard = a smaller, independent slice of your big database
- Each shard stores only part of the data (e.g., users 1–100k, 100k–200k)
- Queries go to the right shard instead of the full DB
- Reduces load, speeds up requests, and improves","https://pbs.twimg.com/media/G04sHOvXcAA_wVO?format=jpg&name=tiny","Load image","85 KB","7","1","1","https://x.com/Shubhampawar484/status/1967558602370978180/analytics","204","https://x.com/Shubhampawar484/status/1967558602370978180/photo/1","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967521954254188988","https://abs-0.twimg.com/emoji/v2/svg/1f525.svg","Age: 24  
Job: Remote @ US Startup  
Pay: $$$ in dollars  
Stack: Hottest tech in the game  
Mindset: Still hungry to learn more","","","","7","1","1","https://x.com/Shubhampawar484/status/1967521954254188988/analytics","257","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967488080912216482","","Tools every developer should know for deployment:  
- Docker → containerization  
- Kubernetes → orchestration  
- Vercel / Netlify → frontend hosting  
- AWS / GCP / Azure → cloud infra  
- Render / Railway → simple full-stack hosting  
- GitHub Actions → CI/CD pipelines","","","","5","1","1","https://x.com/Shubhampawar484/status/1967488080912216482/analytics","204","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967311788485341328","","Tools every developer should know for deployment:  
- Docker → containerization  
- Kubernetes → orchestration  
- Vercel / Netlify → frontend hosting  
- AWS / GCP / Azure → cloud infra  
- Render / Railway → simple full-stack hosting  
- GitHub Actions → CI/CD pipelines","","","","","1","5","https://x.com/Shubhampawar484/status/1967311788485341328/analytics","164","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967310424606429654","","How do you know you’re on the right track as a software developer?  

- You’re learning something new daily  
- Old problems feel easier now  
- You can explain concepts simply  
- You’re building more than just “tutorial projects”  
- You still feel a little lost (growth feels","","","","5","1","1","https://x.com/Shubhampawar484/status/1967310424606429654/analytics","133","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967226871202111543","","6 months ago I got my first internship.  
I still remember that day—after years of searching, rejections, and no replies.  
The relief, the joy, the disbelief.  
If you’re still in the rejection phase: keep going. Your turn will come.","","","","8","2","1","https://x.com/Shubhampawar484/status/1967226871202111543/analytics","136","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967222659235881070","","What makes me a good software engineer?  
Even after learning and building daily, I still feel a lack.  
Maybe that constant gap is what keeps me moving forward.","","","","9","2","1","https://x.com/Shubhampawar484/status/1967222659235881070/analytics","149","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967184584703160368","","Why I don't get reached even after posting this much content,?","","","","6","2","1","https://x.com/Shubhampawar484/status/1967184584703160368/analytics","173","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967164111827218942","","xAPI is way more powerful than most people realize:  
- Access posts, replies, trends  
- Users, profiles, lists  
- Direct Messages & Spaces  
- Real-time streaming & metrics  
- Build bots, dashboards, or even full products on top  

It’s not just “for devs” — it’s the backbone","","","","7","2","1","https://x.com/Shubhampawar484/status/1967164111827218942/analytics","150","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967129459611648259","https://abs-0.twimg.com/emoji/v2/svg/1f4c5.svg","Day 351 (5 hrs session)

- Worked on xAI & xAPI, managed my account and explored integrations
- Shipped some features related to VAPI
- Implemented state management APIs for web app using Redux
- Debugged and optimized some Redux flows
- Experimented with combining AI","https://pbs.twimg.com/ext_tw_video_thumb/1967129398991335424/pu/img/IvJaJYzrfIeyA96o?format=jpg&name=tiny","0:20","777 KB","Load video","3","","https://x.com/Shubhampawar484/status/1967129459611648259/analytics","145","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","@Shubhampawar484","·","Stripe Thread: Payments made simple  
Stripe = global payments platform powering startups → enterprises  
Bookmark this thread, you’ll want to refer back","","https://abs-0.twimg.com/emoji/v2/svg/1f4b3.svg","Load image","https://pbs.twimg.com/media/G0yPPtcbcAc6g4s?format=jpg&name=tiny","3","33 KB","117","","","https://x.com/Shubhampawar484/status/1967104664526262627/photo/1","","https://x.com/Shubhampawar484/status/1967104664526262627/analytics","","","","","","https://abs-0.twimg.com/emoji/v2/svg/1f9f5.svg","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","@Shubhampawar484","·","Integrations  
- Stripe Connect → marketplaces & platforms  
- Stripe Terminal → physical payments  
- Partner ecosystem → accounting, analytics, CRM  
- Scale from startups to enterprise","","https://abs-0.twimg.com/emoji/v2/svg/1f517.svg","","","2","","81","","","","","https://x.com/Shubhampawar484/status/1967104682289176993/analytics","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967104685422366816","https://abs-0.twimg.com/emoji/v2/svg/1f6e0.svg","Developer Tools  
- CLI & Dashboard  
- Test mode → sandbox environment  
- Logs, analytics, monitoring  
- Open-source libraries for faster dev","","","","","1","","https://x.com/Shubhampawar484/status/1967104685422366816/analytics","67","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","@Shubhampawar484","·","Core Features  
- Payment processing (cards, wallets, UPI, etc.)  
- Subscription billing  
- Invoicing & receipts  
- Fraud prevention  
- Multi-currency support","","https://abs-0.twimg.com/emoji/v2/svg/26a1.svg","","","","","23","","","","","https://x.com/Shubhampawar484/status/1967104668234080606/analytics","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","Shubhampawar4841","@Shubhampawar484","·","https://x.com/Shubhampawar484/status/1967104671123992997","https://abs-0.twimg.com/emoji/v2/svg/1f9e9.svg","APIs  
- REST & SDKs for JS, Python, Ruby, PHP, Go  
- Webhooks → trigger actions on events  
- Easy integration with frontend & backend  
- Build payment flows without reinventing the wheel","","","","","1","","https://x.com/Shubhampawar484/status/1967104671123992997/analytics","21","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","@Shubhampawar484","·","Supabase Thread: Open-source Firebase alternative  
Postgres at its core, with built-in Auth, Realtime, Storage, and Serverless Functions.  
Full-stack devs, this is a game-changer","https://x.com/i/communities/1493446837214187523","https://abs-0.twimg.com/emoji/v2/svg/1f680.svg","Load image","https://pbs.twimg.com/media/G0yIq_-bcAEUwau?format=jpg&name=tiny","4","63 KB","144","Build in Public","","https://x.com/Shubhampawar484/status/1967097422687203778/photo/1","","https://x.com/Shubhampawar484/status/1967097422687203778/analytics","","","","","","https://abs-0.twimg.com/emoji/v2/svg/1f9f5.svg","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://pbs.twimg.com/profile_images/1995172300480827392/QS6XpVcm_normal.jpg","https://x.com/Shubhampawar484","@Shubhampawar484","·","Developer Tools  
- Supabase Studio → GUI for DB management  
- SDKs: JS, Dart, Python, Go  
- Migrations built-in → keep DB in sync  
- Firebase migration guides → easy switch","","https://abs-0.twimg.com/emoji/v2/svg/1f6e0.svg","Member","","1","","82","·","","","","https://x.com/Shubhampawar484/status/1967097450239524995/analytics","","","","","","","","","","","","","",""
